c:\Users\danil\Work\exercises-html\modules\20-hypertext\95-code\description.en.yml,description.en.yml,en,1098
c:\Users\danil\Work\exercises-html\modules\20-hypertext\95-code\description.es.yml,description.es.yml,es,1327
c:\Users\danil\Work\exercises-html\modules\20-hypertext\95-code\description.ru.yml,description.ru.yml,ru,1165
c:\Users\danil\Work\exercises-html\modules\30-media\description.en.yml,description.en.yml,en,174
c:\Users\danil\Work\exercises-html\modules\30-media\description.es.yml,description.es.yml,es,198
c:\Users\danil\Work\exercises-html\modules\30-media\description.ru.yml,description.ru.yml,ru,181
c:\Users\danil\Work\exercises-html\modules\30-media\10-img\description.en.yml,description.en.yml,en,2782
c:\Users\danil\Work\exercises-html\modules\30-media\10-img\description.es.yml,description.es.yml,es,2932
c:\Users\danil\Work\exercises-html\modules\30-media\10-img\description.ru.yml,description.ru.yml,ru,2872
c:\Users\danil\Work\exercises-html\modules\30-media\20-audio\description.en.yml,description.en.yml,en,1411
c:\Users\danil\Work\exercises-html\modules\30-media\20-audio\description.es.yml,description.es.yml,es,1556
c:\Users\danil\Work\exercises-html\modules\30-media\20-audio\description.ru.yml,description.ru.yml,ru,1446
c:\Users\danil\Work\exercises-html\modules\30-media\30-video\description.en.yml,description.en.yml,en,2416
c:\Users\danil\Work\exercises-html\modules\30-media\30-video\description.es.yml,description.es.yml,es,2813
c:\Users\danil\Work\exercises-html\modules\30-media\30-video\description.ru.yml,description.ru.yml,ru,2582
c:\Users\danil\Work\exercises-html\modules\40-structure\description.en.yml,description.en.yml,en,224
c:\Users\danil\Work\exercises-html\modules\40-structure\description.es.yml,description.es.yml,es,261
c:\Users\danil\Work\exercises-html\modules\40-structure\description.ru.yml,description.ru.yml,ru,244
c:\Users\danil\Work\exercises-html\modules\40-structure\10-basics\description.en.yml,description.en.yml,en,1879
c:\Users\danil\Work\exercises-html\modules\40-structure\10-basics\description.es.yml,description.es.yml,es,2100
c:\Users\danil\Work\exercises-html\modules\40-structure\10-basics\description.ru.yml,description.ru.yml,ru,1892
c:\Users\danil\Work\exercises-html\modules\40-structure\30-meta\description.en.yml,description.en.yml,en,3292
c:\Users\danil\Work\exercises-html\modules\40-structure\30-meta\description.es.yml,description.es.yml,es,3656
c:\Users\danil\Work\exercises-html\modules\40-structure\30-meta\description.ru.yml,description.ru.yml,ru,3350
c:\Users\danil\Work\exercises-html\modules\40-structure\40-link\description.en.yml,description.en.yml,en,2134
c:\Users\danil\Work\exercises-html\modules\40-structure\40-link\description.es.yml,description.es.yml,es,2264
c:\Users\danil\Work\exercises-html\modules\40-structure\40-link\description.ru.yml,description.ru.yml,ru,2093
c:\Users\danil\Work\exercises-html\modules\40-structure\50-viewport\description.en.yml,description.en.yml,en,3039
c:\Users\danil\Work\exercises-html\modules\40-structure\50-viewport\description.es.yml,description.es.yml,es,3552
c:\Users\danil\Work\exercises-html\modules\40-structure\50-viewport\description.ru.yml,description.ru.yml,ru,3282
c:\Users\danil\Work\exercises-html\modules\40-structure\60-block\description.en.yml,description.en.yml,en,1942
